Latitude,Longitude,SOURCE,SOURCE.NAM,OTHER.NAME,WELL.ID,Al (ppb),As (ppb),Ba (ppb),Ca (ppb),Cl (ppb),Cr (ppb),Cu (ppb),F (ppb),Fe (ppb),K (ppb),Mg (ppb),Mn (ppb),Mo (ppb),Ni (ppb),NO3 (ppb),Pb (ppb),Se (ppb),SO4 (ppb),Sr (ppb),U (ppb),V (ppb0,Zn (ppb),Cr_level,Cr_level1
37.75547222,-121.3749722,USGS,TRCY-11,TRCY-11,TRCY-11,3.2,7.0,45.1,38500.0,82100.0,0.8,0.8,80.0,9.0,3260.0,16200.0,194.0,4.53,1.11,40.0,0.121,0.7,191000.0,692.0,0.18352000000000002,0.3,3.3,0,Normal Cr
37.75547222,-121.3749722,USGS,TRCY-11,TRCY-11,TRCY-11,3.0,7.2,43.8,38100.0,88200.0,0.3,1.1,100.0,7.8,3390.0,15800.0,205.0,4.6,0.35,40.0,0.267,0.06,217000.0,664.0,0.21164000000000002,0.5,10.3,0,Normal Cr
37.95541667,-121.42233329999999,USGS,TRCYFP-01,TRCYFP-01,TRCYFP-01,4.8,7.2,158.0,254000.0,2400000.0,1.6,3.4,100.0,1240.0,5850.0,141000.0,2480.0,5.1,3.9,60.0,0.24,1.2,62900.0,2740.0,0.06956,0.4,3.7,1,Normal Cr
37.75286111,-121.43475,USGS,TRCYFP-02,TRCYFP-02,TRCYFP-02,4.8,1.3,30.4,66500.0,114000.0,6.7,3.0,190.0,3.3,4000.0,30600.0,0.2,1.48,0.8,1690.0,1.15,1.3,252000.0,1630.0,1.6872,4.6,12.4,3,Normal Cr
37.75486111,-121.46547220000001,USGS,TRCYFP-03,TRCYFP-03,TRCYFP-03,2.9,2.5,27.7,49000.0,126000.0,1.2,1.2,120.0,8.6,3670.0,21900.0,1.89,2.3,1.7,1000.0,0.44,1.7,223000.0,1190.0,1.04932,8.3,17.2,1,Normal Cr
37.68227778,-121.43700000000001,USGS,TRCYFP-04,TRCYFP-04,TRCYFP-04,1.2,0.8,25.5,94000.0,124000.0,7.1,3.8,220.0,14.9,3410.0,33200.0,1.46,1.77,1.05,1860.0,1.0,1.6,309000.0,1310.0,3.6852,3.1,2.8,3,Normal Cr
37.74311111,-121.42480559999998,USGS,TRCYFP-05,TRCYFP-05,TRCYFP-05,4.8,1.7,26.0,57900.0,168000.0,1.9,1.1,110.0,6.0,4490.0,24700.0,2.1,1.54,1.44,1000.0,0.653,3.2,244000.0,1590.0,0.9768,6.3,3.1,1,Normal Cr
37.48836111,-120.83566670000002,USGS,TRLK-01,TRLK-01,TRLK-01,0.8,7.2,100.0,23200.0,26000.0,9.0,0.7,120.0,6.0,3150.0,5040.0,0.2,1.58,1.42,1370.0,0.201,0.2,3730.0,220.0,1.17068,45.1,0.6,3,Normal Cr
37.48616667,-120.82172220000001,USGS,TRLK-02,TRLK-02,TRLK-02,7.5,5.7,73.3,34900.0,12300.0,6.0,0.7,180.0,4.0,3010.0,11000.0,0.2,1.22,0.2,4990.0,0.22699999999999998,0.27,6060.0,350.0,13.6012,33.7,0.9,3,Normal Cr
37.48616667,-120.82172220000001,USGS,TRLK-02,TRLK-02,TRLK-02,0.9,5.4,48.0,22100.0,7080.0,4.9,1.1,120.0,6.0,3580.0,6350.0,0.4,1.35,1.7,3040.0,0.307,0.28,11300.0,217.0,4.0256,33.8,2.0,2,Normal Cr
37.59861111,-120.85366670000002,USGS,TRLK-03,TRLK-03,TRLK-03,5.6,19.5,51.9,7020.0,13000.0,0.34,0.8,240.0,34.8,1710.0,2860.0,9.35,4.85,0.2,1440.0,0.066,0.04,2240.0,127.0,0.45583999999999997,12.0,14.7,0,Normal Cr
37.59861111,-120.85366670000002,USGS,TRLK-03,TRLK-03,TRLK-03,16.8,16.8,48.3,8500.0,12100.0,0.3,4.4,280.0,16.9,1850.0,3270.0,10.5,4.44,0.19,599.0,1.25,0.14,3170.0,137.0,0.69708,12.0,2.0,0,Normal Cr
37.59861111,-120.85366670000002,USGS,TRLK-03,TRLK-03,TRLK-03,4.5,21.4,49.8,7510.0,14900.0,0.71,1.0,210.0,101.0,1550.0,2780.0,39.9,5.33,0.58,435.0,56.8,0.05,1090.0,121.0,0.4292,10.0,2.8,0,Normal Cr
37.5075,-120.84669440000002,USGS,TRLK-05,TRLK-05,TRLK-05,1.1,7.7,84.2,21000.0,12500.0,5.8,0.4,130.0,6.0,3570.0,5710.0,0.13,2.16,0.65,2870.0,0.08199999999999999,0.49,5130.0,236.0,1.45928,49.3,2.4,3,Normal Cr
37.5075,-120.84669440000002,USGS,TRLK-05,TRLK-05,TRLK-05,3.4,8.2,76.1,25100.0,14400.0,5.9,0.81,140.0,6.0,3450.0,4900.0,0.4,1.94,0.4,2690.0,0.09,0.46,5500.0,255.0,1.9388,50.4,1.0,3,Normal Cr
37.56186111,-121.14452779999999,USGS,TRLK-10,TRLK-10,TRLK-10,1.1,1.2,79.7,54900.0,178000.0,6.0,2.4,130.0,6.0,2270.0,84800.0,0.2,0.737,2.76,5560.0,0.263,1.6,170000.0,764.0,2.2792,4.2,1.8,3,Normal Cr
37.51763889,-120.79963889999999,USGS,TRLK-11,TRLK-11,TRLK-11,8.9,6.0,73.1,23800.0,6900.0,5.5,0.8,160.0,6.0,4750.0,7000.0,0.4,1.97,0.72,2990.0,0.243,0.27,5930.0,250.0,0.91612,43.0,2.0,3,Normal Cr
37.48938889,-120.99480559999999,USGS,TRLKFP-01,TRLKFP-01,TRLKFP-01,1.6,16.2,206.0,136000.0,124000.0,0.12,12.5,400.0,6.0,14400.0,42600.0,1130.0,13.7,9.97,49300.0,0.158,0.72,84900.0,2230.0,91.90799999999999,41.9,1.4,0,Normal Cr
37.42854749,-120.837148,USGS,TRLKFP-02,TRLKFP-02,TRLKFP-02,1.6,3.2,125.0,51100.0,19400.0,0.38,3.3,210.0,6.0,5560.0,17200.0,22.0,1.78,3.19,21200.0,0.105,0.09,32400.0,541.0,9.7532,13.3,0.6,0,Normal Cr
37.56355,-121.05739720000001,USGS,TRLKMW-01,TRLKMW-01,TRLKMW-01,1.0,2.8,93.9,41400.0,98200.0,0.09,0.5,130.0,6.0,2610.0,12600.0,9.39,3.41,2.85,5000.0,0.08,0.06,12400.0,413.0,24.272,11.5,0.3,0,Normal Cr
37.56355,-121.05739720000001,USGS,TRLKMW-02,TRLKMW-02,TRLKMW-02,1.0,1.0,107.0,79800.0,28000.0,0.74,1.4,170.0,6.0,1670.0,23900.0,10.3,3.44,5.98,13600.0,0.04,0.08,47800.0,834.0,59.2,11.5,1.1,0,Normal Cr
37.54437778,-120.79343610000001,USGS,TRLKMW-03,TRLKMW-03,TRLKMW-03,1.6,2.6,216.0,68100.0,11900.0,2.0,0.6,260.0,6.0,3520.0,20900.0,0.17,0.71,5.72,14800.0,0.061,0.08,35700.0,731.0,22.2,23.4,1.2,1,Normal Cr
37.54437778,-120.79343610000001,USGS,TRLKMW-04,TRLKMW-04,TRLKMW-04,1.6,3.4,140.0,56200.0,11900.0,2.0,1.0,340.0,6.0,1380.0,19800.0,0.1,0.865,4.92,14700.0,0.08,0.08,27800.0,612.0,8.3916,26.7,1.3,1,Normal Cr
37.46160283,-120.74436840000001,USGS,TRLKMW-05,TRLKMW-05,TRLKMW-05,1.6,2.2,111.0,138000.0,60900.0,3.0,1.4,170.0,6.0,3000.0,33300.0,0.11,1.9,7.62,39200.0,0.052000000000000005,0.16,161000.0,1220.0,56.832,20.8,0.8,2,Normal Cr
35.88314831,-119.26969380000001,USGS,TULE-01,TULE-01,TULE-01,5.1,5.0,11.1,10600.0,15900.0,9.0,0.3,200.0,5.8,820.0,617.0,0.4,5.37,0.15,3770.0,0.659,0.41,18300.0,118.0,0.68672,39.3,0.6,3,Normal Cr
36.10883333,-119.322,USGS,TULE-03,TULE-03,TULE-03,11.3,16.4,12.9,12900.0,8710.0,0.41,0.4,240.0,3.6,170.0,703.0,0.4,1.83,0.2,2970.0,0.24,0.05,13500.0,114.0,8.7468,1.4,2.0,0,Normal Cr
36.10883333,-119.322,USGS,TULE-03,TULE-03,TULE-03,7.5,14.9,16.4,14400.0,6940.0,0.3,0.8,270.0,4.0,160.0,1190.0,0.14,1.26,0.28,2300.0,0.055,0.04,17900.0,142.0,8.2732,0.97,1.5,0,Normal Cr
35.88994444,-119.04605559999999,USGS,TULE-05,TULE-05,TULE-05,3.0,3.9,28.6,15900.0,107000.0,0.28,1.0,810.0,14.9,2220.0,1710.0,3.04,12.5,0.28,6280.0,0.043,6.1,42300.0,121.0,3.9368,15.8,2.1,0,Normal Cr
36.05891667,-119.3076389,USGS,TULE-07,TULE-07,TULE-07,58.7,6.4,8.57,7150.0,10600.0,0.68,0.3,150.0,17.6,210.0,192.0,0.2,0.386,0.2,2340.0,0.04,0.1,11200.0,91.0,3.2560000000000002,49.1,2.0,0,Normal Cr
36.0225,-119.09716670000002,USGS,TULE-10,TULE-10,TULE-10,4.4,0.93,164.0,77600.0,73000.0,0.6,1.0,80.0,4.0,2770.0,19700.0,0.38,1.05,0.39,9250.0,0.17800000000000002,0.24,24400.0,637.0,13.3052,12.4,4.9,0,Normal Cr
36.0225,-119.09716670000002,USGS,TULE-10,TULE-10,TULE-10,4.0,1.0,129.0,64200.0,48900.0,0.45,2.8,90.0,4.0,2670.0,16700.0,0.4,1.09,0.62,12000.0,1.05,0.13,29600.0,483.0,16.872,12.0,1.1,0,Normal Cr
35.84800953,-119.3320574,USGS,TULE-17,TULE-17,TULE-17,0.8,12.8,30.3,23600.0,15300.0,9.6,0.7,240.0,6.0,520.0,1650.0,0.2,5.65,0.3,1750.0,0.259,0.45,13200.0,254.0,2.0424,37.2,2.7,3,Normal Cr
36.13694444,-120.16619440000001,USGS,WS-01,WS-01,WS-01,10.2,0.98,21.6,94900.0,96200.0,4.4,1.5,230.0,25.4,2550.0,52100.0,2.93,4.21,0.54,7160.0,0.124,10.1,492000.0,1250.0,3.552,6.2,88.5,2,Normal Cr
36.36483333,-119.93266670000001,USGS,WS-02,WS-02,WS-02,7.8,0.25,36.5,10900.0,50100.0,0.3,0.8,850.0,21.8,1220.0,1340.0,18.0,8.81,0.57,38.0,0.537,0.05,8330.0,134.0,0.85396,3.5,2.0,0,Normal Cr
36.36483333,-119.93266670000001,USGS,WS-02,WS-02,WS-02,12.3,0.42,38.0,11100.0,47700.0,0.19,0.98,990.0,13.8,1130.0,1280.0,21.2,10.1,1.1,40.0,0.5720000000000001,0.06,14100.0,132.0,0.64232,2.6,2.8,0,Normal Cr
36.14745317,-120.0304148,USGS,WS-03,WS-03,WS-03,12.9,1.6,16.6,134000.0,111000.0,0.22,3.0,180.0,3.2,2020.0,52900.0,6.92,12.4,5.0,8690.0,1.2,34.9,706000.0,1970.0,2.2348,7.9,18.2,0,Normal Cr
36.28495164,-119.94041499999999,USGS,WS-04,WS-04,WS-04,11.0,2.3,19.1,85500.0,56900.0,0.11,1.6,270.0,66.8,1300.0,8820.0,40.3,15.3,2.7,48.0,0.295,0.39,533000.0,745.0,1.04044,5.9,2.9,0,Normal Cr
36.38608333,-120.22944440000002,USGS,WS-05,WS-05,WS-05,24.7,5.4,33.5,38400.0,250000.0,0.23,5.0,490.0,7.9,1090.0,968.0,29.3,31.4,1.3,40.0,0.15,0.04,312000.0,357.0,0.144004,2.6,2.8,0,Normal Cr
36.22677778,-119.90483329999999,USGS,WS-06,WS-06,WS-06,6.7,2.8,10.5,570000.0,89300.0,0.24,3.0,260.0,7.3,1620.0,3550.0,32.5,38.6,21.7,274.0,0.486,0.53,1730000.0,2670.0,0.030931999999999998,8.0,4.3,0,Normal Cr
36.43647222,-120.21158329999999,USGS,WS-07,WS-07,WS-07,4.7,2.3,16.4,49100.0,34400.0,0.3,0.8,290.0,25.3,1830.0,9780.0,54.2,22.0,0.16,38.0,0.087,0.05,487000.0,387.0,0.081992,0.15,1.4,0,Normal Cr
36.43647222,-120.21158329999999,USGS,WS-07,WS-07,WS-07,6.9,2.7,15.2,43200.0,39000.0,0.07,3.0,340.0,20.9,1260.0,8340.0,43.1,25.4,0.56,39.0,0.025,0.02,428000.0,525.0,0.121952,0.34,2.8,0,Normal Cr
36.43647222,-120.21158329999999,USGS,WS-07,WS-07,WS-07,7.5,2.4,20.4,65100.0,32800.0,0.12,0.8,360.0,40.2,1710.0,5460.0,60.1,24.0,0.21,40.0,0.03,0.06,406000.0,478.0,0.087024,0.17,2.0,0,Normal Cr
36.04356452,-120.01263490000002,USGS,WS-08,WS-08,WS-08,2.8,7.8,10.4,22700.0,27300.0,0.07,1.0,220.0,40.8,1070.0,1830.0,11.6,12.6,0.25,480.0,0.6809999999999999,1.9,291000.0,147.0,0.14800000000000002,33.5,16.7,0,Normal Cr
36.53330556,-120.10008329999998,USGS,WS-09,WS-09,WS-09,2.7,1.1,89.6,16800.0,95800.0,0.23,1.0,530.0,88.1,2170.0,2640.0,144.0,9.38,0.54,39.0,0.49200000000000005,0.04,162000.0,138.0,0.10300799999999999,2.3,26.5,0,Normal Cr
36.31755556,-119.94125,USGS,WS-10,WS-10,WS-10,2.5,3.7,27.0,173000.0,75500.0,0.12,1.0,200.0,23.7,1950.0,19600.0,144.0,30.9,1.4,40.0,0.054000000000000006,0.09,817000.0,1170.0,0.41884,0.65,2.4,0,Normal Cr
39.93025,-122.17955559999999,USGS,WSAC-03,WSAC-03,WSAC-03,6.3,0.28,65.7,36400.0,8000.0,1.2,1.0,90.0,6.0,700.0,16200.0,0.2,2.62,0.59,2770.0,0.2,0.1,16200.0,481.0,7.0152,25.4,2.8,1,Normal Cr
39.93025,-122.17955559999999,USGS,WSAC-03,WSAC-03,WSAC-03,3.0,0.68,61.1,27800.0,7770.0,0.5,1.1,100.0,5.0,680.0,15700.0,0.26,0.99,1.32,3380.0,0.037000000000000005,0.78,20800.0,338.0,0.13024000000000002,5.0,6.6,0,Normal Cr
39.93025,-122.17955559999999,USGS,WSAC-03,WSAC-03,WSAC-03,1.6,0.48,71.7,32300.0,7110.0,1.4,0.8,130.0,6.0,790.0,16300.0,3.42,1.01,0.12,3710.0,0.03,0.27,21300.0,368.0,0.1406,3.9,2.0,1,Normal Cr
39.87369444,-122.33869440000001,USGS,WSAC-04,WSAC-04,WSAC-04,1.6,3.6,98.5,16500.0,5110.0,0.04,0.2,180.0,42.8,560.0,15900.0,43.3,1.63,0.59,60.0,0.08,0.08,1240.0,199.0,0.03996,0.1,1.2,0,Normal Cr
39.774,-122.35466670000001,USGS,WSAC-06,WSAC-06,WSAC-06,1.6,0.63,85.8,40500.0,15200.0,1.3,2.6,240.0,3.1,600.0,37700.0,0.2,0.49,0.21,1030.0,0.07,0.09,24700.0,415.0,0.444,5.0,6.7,1,Normal Cr
39.774,-122.35466670000001,USGS,WSAC-06,WSAC-06,WSAC-06,3.0,0.28,71.0,35700.0,17200.0,0.72,2.6,290.0,5.0,570.0,33400.0,1.3,1.06,0.21,640.0,1.67,0.08,21500.0,506.0,0.10952,2.6,62.9,0,Normal Cr
39.74308333,-122.18583329999998,USGS,WSAC-08,WSAC-08,WSAC-08,1.6,0.24,113.0,67500.0,20300.0,1.1,0.56,90.0,3.0,840.0,18900.0,0.26,1.12,0.48,3680.0,3.43,0.12,25000.0,841.0,0.4884,1.8,10.2,1,Normal Cr
39.74308333,-122.18583329999998,USGS,WSAC-08,WSAC-08,WSAC-08,3.4,0.25,103.0,66400.0,20700.0,1.2,1.4,90.0,5.0,810.0,19600.0,0.25,0.98,0.53,3430.0,0.5,0.13,25800.0,821.0,0.5328,1.9,4.0,1,Normal Cr
39.74308333,-122.18583329999998,USGS,WSAC-08,WSAC-08,WSAC-08,3.0,0.27,104.0,67200.0,21400.0,1.4,2.0,90.0,6.0,810.0,19700.0,0.4,1.07,0.12,3330.0,0.29600000000000004,0.09,24800.0,930.0,0.5920000000000001,2.0,9.1,1,Normal Cr
39.71072222,-122.10605559999999,USGS,WSAC-10,WSAC-10,WSAC-10,1.6,0.36,123.0,66500.0,23100.0,1.6,2.0,80.0,6.0,870.0,23800.0,0.2,0.7,0.14,6490.0,0.16,0.09,31800.0,849.0,0.7844,2.8,13.3,1,Normal Cr
39.20111111,-122.02069440000001,USGS,WSAC-12,WSAC-12,WSAC-12,1.8,2.2,126.0,22800.0,50800.0,0.04,0.28,110.0,52.6,1500.0,16200.0,106.0,7.79,0.05,60.0,0.08,0.08,62300.0,256.0,0.06956,0.53,0.67,0,Normal Cr
39.2955,-122.12113889999999,USGS,WSAC-14,WSAC-14,WSAC-14,1.3,2.6,29.3,84500.0,236000.0,0.05,2.0,420.0,4.0,2120.0,70400.0,89.8,4.54,0.36,1290.0,0.62,10.8,429000.0,1570.0,2.5752,10.7,8.6,0,Normal Cr
38.70416667,-121.9370278,USGS,WSAC-15,WSAC-15,WSAC-15,1.0,1.3,295.0,48600.0,27200.0,7.3,0.47,290.0,6.0,1810.0,35600.0,0.11,0.53,0.66,13000.0,0.08,1.4,49500.0,641.0,2.6048,5.7,0.68,3,Normal Cr
38.85628859,-121.7866327,USGS,WSAC-17,WSAC-17,WSAC-17,1.0,6.7,47.5,41900.0,27400.0,0.5,1.3,130.0,6.0,1450.0,25400.0,0.23,3.96,0.23,175.0,0.69,0.57,20600.0,234.0,1.1988,18.9,36.4,0,Normal Cr
38.85628859,-121.7866327,USGS,WSAC-17,WSAC-17,WSAC-17,2.5,7.0,54.1,27300.0,7380.0,0.8,1.2,170.0,31.2,1730.0,23400.0,0.34,5.18,0.34,729.0,0.04,0.12,37900.0,265.0,1.776,21.2,8.7,0,Normal Cr
38.85628859,-121.7866327,USGS,WSAC-17,WSAC-17,WSAC-17,3.1,6.7,38.0,27200.0,14700.0,0.3,1.4,120.0,6.0,1620.0,34900.0,4.54,4.59,0.17,64.0,0.182,0.08,26100.0,430.0,1.16032,18.5,59.7,0,Normal Cr
39.15219444,-122.14669440000002,USGS,WSAC-18,WSAC-18,WSAC-18,3.0,1.3,58.3,50800.0,70700.0,0.5,0.94,500.0,5.0,1260.0,33900.0,78.4,3.24,0.05,568.0,1.37,2.1,110000.0,916.0,0.1406,8.4,0.37,0,Normal Cr
39.15219444,-122.14669440000002,USGS,WSAC-18,WSAC-18,WSAC-18,1.2,1.5,73.8,50500.0,96400.0,0.07,0.24,470.0,6.0,1140.0,37600.0,84.6,3.72,1.2,852.0,0.55,1.2,104000.0,877.0,2.3236,9.2,2.8,0,Normal Cr
38.92855556,-121.92352779999999,USGS,WSAC-19,WSAC-19,WSAC-19,6.0,5.1,93.9,31600.0,59100.0,1.4,0.51,430.0,6.0,2900.0,23400.0,46.7,1.16,0.08,172.0,1.12,0.47,18000.0,1360.0,5.8756,21.9,3.6,1,Normal Cr
38.93477778,-122.01741670000001,USGS,WSAC-21,WSAC-21,WSAC-21,4.5,3.7,365.0,64800.0,51800.0,8.0,1.7,300.0,5.0,1690.0,66200.0,0.22,1.43,0.7,6040.0,0.54,0.89,67800.0,427.0,0.71336,16.9,6.1,3,Normal Cr
39.00744444,-122.14116670000001,USGS,WSAC-22,WSAC-22,WSAC-22,1.0,1.4,198.0,27600.0,14000.0,0.5,0.26,300.0,6.0,500.0,19800.0,0.11,0.35,0.08,40.0,0.1,0.36,7020.0,276.0,0.1776,5.5,28.1,0,Normal Cr
39.00744444,-122.14116670000001,USGS,WSAC-22,WSAC-22,WSAC-22,0.8,7.9,268.0,29300.0,51300.0,2.5,0.93,210.0,14.0,860.0,22100.0,117.0,1.14,0.11,1240.0,0.68,0.16,19100.0,435.0,0.2516,2.6,16.4,2,Normal Cr
38.79191667,-121.7625,USGS,WSAC-25,WSAC-25,WSAC-25,3.0,13.8,303.0,29800.0,34100.0,0.48,0.2,190.0,69.5,1050.0,24500.0,36.6,0.63,0.2,46.0,0.03,0.05,12000.0,612.0,0.02072,0.41,26.3,0,Normal Cr
39.91591667,-122.3192778,USGS,WSAC-26,WSAC-26,WSAC-26,1.0,4.0,106.0,23000.0,17500.0,4.3,0.4,180.0,6.0,2350.0,22400.0,1.75,3.49,0.05,3020.0,0.32,0.31,8330.0,332.0,0.6364,10.8,5.4,2,Normal Cr
39.75730556,-122.2398611,USGS,WSAC-28,WSAC-28,WSAC-28,1.4,1.1,106.0,33300.0,2800.0,1.3,0.46,430.0,6.0,560.0,16300.0,0.2,0.87,0.07,2540.0,0.35,0.1,3880.0,254.0,0.3256,3.8,9.0,1,Normal Cr
39.17469444,-122.2301111,USGS,WSAC-30,WSAC-30,WSAC-30,1.0,3.1,145.0,20900.0,8490.0,7.0,0.25,290.0,6.0,800.0,21500.0,3.13,1.03,0.18,7380.0,0.42,0.77,11900.0,395.0,0.4292,10.8,3.4,3,Normal Cr
39.46880556,-122.0198611,USGS,WSAC-32,WSAC-32,WSAC-32,1.3,4.7,61.5,18900.0,4230.0,4.4,0.22,190.0,6.0,740.0,11300.0,0.2,1.98,0.03,953.0,0.17,0.77,11100.0,226.0,0.1924,17.9,0.53,2,Normal Cr
39.46880556,-122.0198611,USGS,WSAC-32,WSAC-32,WSAC-32,3.0,3.1,172.0,40900.0,6780.0,6.2,3.1,170.0,6.0,1200.0,23900.0,0.26,1.41,0.2,928.0,1.58,0.17,10100.0,591.0,1.05968,11.4,2.0,3,Normal Cr
39.64166667,-122.0741667,USGS,WSAC-34,WSAC-34,WSAC-34,4.1,3.5,164.0,42200.0,5250.0,2.0,1.1,120.0,5.0,1230.0,23900.0,0.4,1.41,0.12,9100.0,3.19,0.36,13100.0,685.0,0.8865200000000001,12.7,2.8,1,Normal Cr
39.64166667,-122.0741667,USGS,WSAC-34,WSAC-34,WSAC-34,0.9,0.46,197.0,88900.0,74000.0,2.7,0.47,90.0,6.0,1100.0,38500.0,0.2,0.72,0.33,1000.0,0.08,0.08,39400.0,1130.0,0.7844,3.0,2.0,2,Normal Cr
39.69394444,-122.01208329999999,USGS,WSAC-35,WSAC-35,WSAC-35,1.1,1.2,117.0,45200.0,16900.0,2.2,0.66,70.0,6.0,860.0,18900.0,0.2,0.81,0.11,968.0,0.17,0.17,19900.0,619.0,0.4588,3.8,3.3,1,Normal Cr
39.45744444,-122.04552779999999,USGS,WSAC-36,WSAC-36,WSAC-36,1.2,4.5,142.0,24600.0,4410.0,4.3,0.47,170.0,3.6,1030.0,22500.0,0.53,3.09,0.06,446.0,0.32,0.3,7960.0,439.0,0.7252,9.4,1.5,2,Normal Cr
39.72791667,-122.20719440000002,USGS,WSAC-FP-03,WSAC-FP-03,WSAC-FP-03,3.7,1.6,173.0,35400.0,15700.0,4.8,0.55,130.0,6.0,750.0,24800.0,0.81,0.63,0.72,2820.0,0.08,0.11,16700.0,410.0,0.11988,6.4,1.2,2,Normal Cr
39.58552778,-122.117,USGS,WSAC-FP-04,WSAC-FP-04,WSAC-FP-04,11.1,5.5,91.5,19900.0,13900.0,0.16,0.4,130.0,6.3,1890.0,7340.0,8.38,1.89,1.1,60.0,0.08,0.08,620.0,635.0,0.06956,0.19,0.6,0,Normal Cr
39.27713889,-122.19277779999999,USGS,WSAC-FP-05,WSAC-FP-05,WSAC-FP-05,4.5,8.3,42.5,28700.0,100000.0,0.04,0.35,290.0,9.2,2380.0,25300.0,60.6,3.91,0.09,30.0,0.8,0.06,88400.0,758.0,0.5624,0.82,2.4,0,Normal Cr
39.58552778,-122.117,USGS,WSAC-FP-06,WSAC-FP-06,WSAC-FP-06,3.0,4.0,167.0,16000.0,22400.0,0.33,0.4,180.0,14.8,870.0,15800.0,7.15,1.08,0.33,262.0,0.08,0.2,7600.0,449.0,0.06956,8.0,1.2,0,Normal Cr
39.5595,-122.0326389,USGS,WSAC-FP-07,WSAC-FP-07,WSAC-FP-07,4.4,10.6,7.73,16000.0,15100.0,0.07,0.4,120.0,40.2,1560.0,7210.0,22.6,2.11,0.17,60.0,0.16,0.08,7240.0,296.0,0.03996,0.1,0.6,0,Normal Cr
39.5595,-122.0326389,USGS,WSAC-FP-08,WSAC-FP-08,WSAC-FP-08,1.4,1.1,99.2,36900.0,10500.0,4.8,0.4,120.0,9.6,730.0,18600.0,0.36,1.33,0.27,1890.0,0.08,0.08,12600.0,475.0,0.222,6.0,1.4,2,Normal Cr
36.00738889,-119.96041670000001,USGS,WS-U-01,WS-U-01,WS-U-01,2.3,17.1,47.3,37900.0,319000.0,0.2,2.0,100.0,20.9,1050.0,4870.0,85.5,11.7,0.38,40.0,0.06,0.07,111000.0,321.0,0.17908,9.0,2.8,0,Normal Cr
36.00813889,-119.9668611,USGS,WS-U-02,WS-U-02,WS-U-02,2.6,11.9,35.1,31700.0,188000.0,0.24,2.0,160.0,7.0,1060.0,5500.0,40.2,13.4,0.32,118.0,0.017,0.19,207000.0,348.0,0.48691999999999996,9.3,1.6,0,Normal Cr
36.14558333,-120.2116389,USGS,WS-U-03,WS-U-03,WS-U-03,9.2,3.8,10.8,72200.0,93000.0,0.1,1.0,140.0,43.2,2800.0,19700.0,91.0,24.8,0.97,39.0,0.10400000000000001,0.75,634000.0,550.0,0.5150399999999999,4.7,3.7,0,Normal Cr
38.53194444,-121.75555559999998,USGS,YOL-03,YOL-03,YOL-03,5.4,3.7,20.5,16000.0,20800.0,5.0,0.8,150.0,4.0,1780.0,16300.0,0.36,1.39,0.2,535.0,0.919,3.2,36900.0,267.0,0.6985600000000001,16.0,1.4,3,Normal Cr
38.53194444,-121.75555559999998,USGS,YOL-03,YOL-03,YOL-03,9.4,4.8,20.3,16000.0,22100.0,5.4,0.7,110.0,6.0,1740.0,19300.0,0.4,1.86,0.09,322.0,0.146,2.1,34900.0,269.0,0.70448,16.6,0.7,3,Normal Cr
38.53194444,-121.75555559999998,USGS,YOL-03,YOL-03,YOL-03,4.6,5.0,14.9,16200.0,21300.0,3.8,0.8,120.0,3.6,1780.0,15900.0,0.88,1.81,1.43,346.0,0.16399999999999998,2.0,36300.0,276.0,0.6586,20.7,2.0,2,Normal Cr
38.52191667,-121.96472220000001,USGS,YOL-04,YOL-04,YOL-04,1.6,1.1,82.9,55700.0,7890.0,4.0,0.8,120.0,15.2,910.0,66300.0,1.31,0.29,0.69,3430.0,0.09699999999999999,0.32,43700.0,410.0,0.34631999999999996,3.2,0.8,2,Normal Cr
38.67058333,-121.8713611,USGS,YOL-06,YOL-06,YOL-06,2.6,4.9,109.0,22400.0,83200.0,2.1,0.9,150.0,5.8,1480.0,27700.0,4.74,2.92,0.28,507.0,0.299,0.7,40900.0,425.0,0.78588,8.0,10.6,1,Normal Cr
38.67058333,-121.8713611,USGS,YOL-06,YOL-06,YOL-06,0.9,4.8,135.0,26200.0,73400.0,1.1,0.8,200.0,9.6,1390.0,33100.0,3.45,2.87,0.11,511.0,0.24,0.64,36300.0,463.0,0.91612,8.8,11.5,1,Normal Cr
38.57332397830301,-121.73504570029692,USGS,YOL-02,YOL-02,YOL-02,1.5643,80.3373,0.6831,17102.2342,3107.1319,36.5642,1.0901,112.0928,1.5138,1839.2923,9918.5939,0.2866,1.1914,494.1422,8578.9479,1.112,563.3062,3155.8713,796.541,421.4301,1429.5493,773.6092,4,High Cr
38.49787247729764,-121.7274010755973,USGS,YOL-02,YOL-02,YOL-02,1.7248,73.642,0.9256,17076.5706,3185.4008,41.1998,1.287,131.9264,1.5126,1821.3052,10548.2742,0.2971,1.2111,580.9983,8543.2456,1.0843,707.9831,2844.785,799.7022,561.9501,1948.5939,943.6418,4,High Cr
38.60832259449544,-121.78668460176596,USGS,YOL-02,YOL-02,YOL-02,1.5902,58.6302,0.3672,17071.1071,3339.4941,49.0491,2.1937,144.4072,1.408,1980.623,10497.0675,0.2897,1.207,593.3981,8560.7755,1.136,729.408,3187.9357,777.1331,583.4402,2028.922,968.4123,4,High Cr
